,Section,Paragraph,algo_score_raw
267,findings,37,703
268,findings,38,371
269,findings,39,724
270,findings,40,618
271,findings,41,712
272,findings,42,495
273,findings,43,771
274,findings,44,582
275,findings,45,148
276,discussion,0,348
277,discussion,1,1253
278,discussion,2,1821
279,discussion,3,761
280,discussion,4,1188
281,discussion,5,973
282,discussion,6,873
283,discussion,7,1070
284,discussion,8,840
285,discussion,0,348
286,discussion,1,1253
287,discussion,2,1821
288,discussion,3,761
289,discussion,4,1188
290,discussion,5,973
291,discussion,6,873
292,discussion,7,1070
293,discussion,8,840
294,discussion,0,348
295,discussion,1,1253
296,discussion,2,1821
297,discussion,3,761
298,discussion,4,1188
299,discussion,5,973
300,discussion,6,873
301,discussion,7,1070
302,discussion,8,840
303,discussion,0,348
304,discussion,1,1253
305,discussion,2,1821
306,discussion,3,761
307,discussion,4,1188
308,discussion,5,973
309,discussion,6,873
310,discussion,7,1070
311,discussion,8,840
312,discussion,0,348
313,discussion,1,1253
314,discussion,2,1821
315,discussion,3,761
316,discussion,4,1188
317,discussion,5,973
318,discussion,6,873
319,discussion,7,1070
320,discussion,8,840
321,discussion,0,348
322,conclusion,0,1236
323,conclusion,1,290
324,conclusion,0,1236
325,conclusion,1,290
326,conclusion,0,1236
327,conclusion,1,290
328,conclusion,0,1236
329,conclusion,1,290
330,conclusion,0,1236
331,conclusion,1,290
332,conclusion,0,1236
333,conclusion,1,290
334,conclusion,0,1236
335,conclusion,1,290
336,conclusion,0,1236
337,conclusion,1,290
338,conclusion,0,1236
339,conclusion,1,290
340,conclusion,0,1236
341,conclusion,1,290
342,conclusion,0,1236
343,conclusion,1,290
344,conclusion,0,1236
345,conclusion,1,290
346,conclusion,0,1236
347,conclusion,1,290
348,conclusion,0,1236
349,conclusion,1,290
350,conclusion,0,1236
351,conclusion,1,290
352,conclusion,0,1236
353,conclusion,1,290
354,conclusion,0,1236
355,conclusion,1,290
356,conclusion,0,1236
357,conclusion,1,290
358,conclusion,0,1236
359,conclusion,1,290
360,conclusion,0,1236
361,conclusion,1,290
362,conclusion,0,1236
363,conclusion,1,290
364,conclusion,0,1236
365,conclusion,1,290
366,conclusion,0,1236
367,conclusion,1,290
